,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2017-02-19,,106.59931078931383,,,,97.6891748963576,115.50944668227007,,,,-6.599310789313833,-15.509446682270067,2.310825103642401,,,
2017-02-26,,105.78595153802242,,,,96.87612856449763,114.69577451154721,,,,-5.785951538022417,-14.695774511547214,3.123871435502366,,,
2017-03-05,,104.33649586052742,,,,95.42697108325089,113.24602063780397,,,,-4.336495860527421,-13.246020637803966,4.573028916749109,,,
2017-03-12,,105.2174577253956,,,,96.30821715245139,114.1266982983398,,,,-5.2174577253956045,-14.126698298339804,3.691782847548609,,,
2017-03-19,,106.07784281840955,,,,97.16887314940828,114.98681248741082,,,,-6.07784281840955,-14.986812487410816,2.8311268505917155,,,
2017-03-26,,105.9343790258374,,,,97.02566761463518,114.84309043703962,,,,-5.934379025837401,-14.84309043703962,2.974332385364818,,,
2017-04-02,,105.79463756005966,,,,96.88617237975885,114.70310274036046,,,,-5.794637560059655,-14.703102740360464,3.1138276202411532,,,
2017-04-09,,105.65849948596235,,,,96.7502690960313,114.5667298758934,,,,-2.3251661526290377,-11.233396542560087,6.583064237302011,,,
2017-04-16,,105.60399217891866,,,,96.69598569428102,114.5119986635563,,,,-2.270658845585345,-11.178665330222984,6.637347639052294,,,
2017-04-23,,105.55087412287435,,,,96.64308118483085,114.45866706091783,,,,-2.5508741228743474,-11.458667060917833,6.356918815169152,,,
2017-04-30,,105.4913203695825,,,,96.58373111843937,114.3989096207256,,,,-3.8246537029158105,-12.732242954058918,5.0829355482273115,,,
2017-05-07,,105.4021992684051,,,,96.4948043176932,114.309594219117,,,,0.5978007315949014,-8.309594219117002,9.505195682306805,,,
2017-05-14,,105.41610359528924,,,,96.508894007467,114.32331318311148,,,,3.5838964047107567,-5.32331318311148,12.491105992532994,,,
2017-05-21,,105.49931622244335,,,,96.59228348598559,114.4063489589011,,,,3.5006837775566453,-5.406348958901106,12.40771651401441,,,
2017-05-28,,105.58046099131268,,,,96.67359699909404,114.48732498353131,,,,3.419539008687323,-5.487324983531309,12.326403000905955,,,
2017-06-04,,108.93909767717729,,,,100.03239470606675,117.84580064828782,,,,1.060902322822713,-7.84580064828782,9.967605293933246,,,
2017-06-11,,113.55491147893329,,,,104.64836217052199,122.46146078734458,,,,-3.554911478933292,-12.461460787344578,5.351637829478008,,,
2017-06-18,,115.44058633621988,,,,106.5341836786106,124.34698899382916,,,,-2.44058633621988,-11.346988993829157,6.465816321389397,,,
2017-06-25,,115.38435162230537,,,,106.47808893289712,124.29061431171364,,,,-0.384351622305374,-9.29061431171364,8.521911067102877,,,
2017-07-02,,115.37550739569197,,,,106.46937830489786,124.28163648648608,,,,-1.8755073956919688,-10.781636486486079,7.030621695102141,,,
2017-07-09,,115.33240550086522,,,,106.42640393670665,124.23840706502381,,,,-0.3324055008652209,-9.238407065023807,8.573596063293351,,,
2017-07-16,,115.32477563858167,,,,106.41889581210525,124.23065546505809,,,,0.008557694751644362,-8.897322131724778,8.914437521228066,,,
2017-07-23,,115.32497183885026,,,,106.41920823031835,124.23073544738217,,,,2.0083614944830543,-6.897402114048859,10.914125103014968,,,
2017-07-30,,115.37096585791649,,,,106.46531320372503,124.27661851210794,,,,1.629034142083512,-7.2766185121079445,10.534686796274968,,,
2017-08-06,,115.40823313823206,,,,106.50268641851306,124.31377985795108,,,,4.591766861767937,-4.313779857951076,13.497313581486935,,,
2017-08-13,,118.79267126364351,,,,109.88722569051191,127.69811683677513,,,,1.2073287363564873,-7.698116836775128,10.112774309488088,,,
2017-08-20,,120.4599860564573,,,,111.55463706286521,129.36533505004937,,,,-4.793319389790611,-13.698668383382682,4.112029603801474,,,
2017-08-27,,119.36679928278194,,,,110.46154251194527,128.27205605361863,,,,-4.36679928278194,-13.272056053618627,4.538457488054732,,,
2017-09-03,,116.31573029762083,,,,107.41056159298563,125.22089900225603,,,,-0.3157302976208314,-9.220899002256033,8.58943840701437,,,
2017-09-10,,118.2762405307814,,,,109.37115592649985,127.18132513506293,,,,-3.2762405307813935,-12.181325135062934,5.628844073500147,,,
2017-09-17,,115.25014921967265,,,,106.34514493155983,124.15515350778546,,,,-0.25014921967265025,-9.155153507785457,8.65485506844017,,,
2017-09-24,,115.24446217080683,,,,106.33953458775179,124.14938975386188,,,,-0.24446217080682686,-9.149389753861882,8.660465412248215,,,
2017-10-01,,115.23890853062431,,,,106.33405420643041,124.14376285481823,,,,-1.2389085306243146,-10.143762854818235,7.665945793569591,,,
2017-10-08,,115.21078318879246,,,,106.3059988344236,124.11556754316133,,,,4.789216811207538,-4.115567543161333,13.694001165576395,,,
2017-10-15,,115.31943304387715,,,,106.41471552008777,124.22415056766656,,,,-4.319433043877154,-13.224150567666555,4.585284479912232,,,
2017-10-22,,115.22150423308312,,,,106.31685054341142,124.12615792275484,,,,-4.221504233083124,-13.126157922754842,4.6831494565885805,,,
2017-10-29,,115.12585478588034,,,,106.22126206998526,124.03044750177541,,,,-5.125854785880335,-14.030447501775413,3.778737930014742,,,
2017-11-05,0.0,115.00978347065305,,,,106.10524899797689,123.91431794332921,0.0,0.0,0.0,-5.009783470653048,-13.914317943329209,3.8947510020231135,0.0,0.0,0.0
2017-11-12,112.0,118.83180383361133,118.83180383361133,109.9273249973506,127.73628266987207,109.9273249973506,127.73628266987207,118.83180383361133,109.92885329993638,127.5985706212814,-6.831803833611332,-15.736282669872068,2.0726750026494045,-6.831803833611332,-15.598570621281402,2.07114670006362
2017-11-19,217.5,114.89640455999728,114.89640455999728,105.98970124052343,123.80310787947111,105.98970124052343,123.80310787947111,233.7282083936086,221.70160943112847,246.28190401215096,-9.39640455999728,-18.303107879471114,-0.48970124052343067,-16.22820839360861,-28.781904012150967,-4.201609431128467
2017-11-26,322.5,114.89640455999728,114.89640455999728,105.98747731274482,123.80533180724973,105.98747731274482,123.80533180724973,348.6246129536059,333.51162996427877,363.8918503297751,-9.89640455999728,-18.80533180724973,-0.9874773127448151,-26.12461295360589,-41.39185032977506,-11.01162996427875
2017-12-03,427.0,114.89640455999728,114.89640455999728,105.98525393998483,123.80755518000973,105.98525393998483,123.80755518000973,463.52101751360317,446.2482643905476,481.8713082247472,-10.39640455999728,-19.30755518000973,-1.4852539399848297,-36.52101751360317,-54.87130822474722,-19.24826439054755
2017-12-10,527.0,111.61690516531891,111.61690516531891,102.70353172714977,120.53027860348806,102.70353172714977,120.53027860348806,575.1379226789221,555.6653748051472,595.774789583949,-11.616905165318911,-20.530278603488057,-2.703531727149766,-48.13792267892208,-68.77478958394903,-28.665374805147124
