,std_nb,date,median_price
1482,Downtown/Civic Center,2017-09-24,102.5
1483,Downtown/Civic Center,2017-10-01,102.5
1484,Downtown/Civic Center,2017-10-08,115.0
1485,Downtown/Civic Center,2017-10-15,110.0
1486,Downtown/Civic Center,2017-10-22,111.0
1487,Downtown/Civic Center,2017-10-29,110.0
1488,Downtown/Civic Center,2017-11-05,100.0
1489,Downtown/Civic Center,2017-11-12,110.0
1490,Downtown/Civic Center,2017-11-19,100.0
1491,Downtown/Civic Center,2017-11-26,100.0
1492,Downtown/Civic Center,2017-12-03,99.0
1493,Downtown/Civic Center,2017-12-10,79.0
1494,Downtown/Civic Center,2017-12-17,78.0
1495,Downtown/Civic Center,2017-12-24,78.25
1496,Downtown/Civic Center,2017-12-31,85.0
1497,Downtown/Civic Center,2018-01-07,85.0
1498,Downtown/Civic Center,2018-01-14,85.0
1499,Downtown/Civic Center,2018-01-21,85.0
1500,Downtown/Civic Center,2018-01-28,85.0
1501,Downtown/Civic Center,2018-02-04,85.0
1502,Downtown/Civic Center,2018-02-11,85.0
1503,Downtown/Civic Center,2018-02-18,85.0
1504,Downtown/Civic Center,2018-02-25,85.0
1505,Downtown/Civic Center,2018-03-04,85.0
1506,Downtown/Civic Center,2018-03-11,75.0
1507,Downtown/Civic Center,2018-03-18,85.0
1508,Downtown/Civic Center,2018-03-25,99.0
1509,Downtown/Civic Center,2018-04-01,79.0
1510,Downtown/Civic Center,2018-04-08,110.0
1511,Downtown/Civic Center,2018-04-15,115.0
1512,Downtown/Civic Center,2018-04-22,144.0
1513,Downtown/Civic Center,2018-04-29,149.0
1514,Downtown/Civic Center,2018-05-06,169.0
1515,Downtown/Civic Center,2018-05-13,177.0
1516,Downtown/Civic Center,2018-05-20,159.0
1517,Downtown/Civic Center,2018-05-27,159.0
1518,Downtown/Civic Center,2018-06-03,162.33333333333334
1519,Downtown/Civic Center,2018-06-10,189.0
1520,Downtown/Civic Center,2018-06-17,216.0
1521,Downtown/Civic Center,2018-06-24,216.0
1522,Downtown/Civic Center,2018-07-01,199.0
1523,Downtown/Civic Center,2018-07-08,178.0
1524,Downtown/Civic Center,2018-07-15,199.0
1525,Downtown/Civic Center,2018-07-22,175.0
1526,Downtown/Civic Center,2018-07-29,188.75
1527,Downtown/Civic Center,2018-08-05,179.0
1528,Downtown/Civic Center,2018-08-12,233.0
1529,Downtown/Civic Center,2018-08-19,175.0
1530,Downtown/Civic Center,2018-08-26,184.0
1531,Downtown/Civic Center,2018-09-02,166.0
1532,Downtown/Civic Center,2018-09-09,159.0
1533,Downtown/Civic Center,2018-09-16,165.0
1534,Downtown/Civic Center,2018-09-23,185.0
1535,Downtown/Civic Center,2018-09-30,201.0
1536,Downtown/Civic Center,2018-10-07,195.0
1537,Downtown/Civic Center,2018-10-14,186.16666666666669
1538,Downtown/Civic Center,2018-10-21,171.66666666666666
1539,Downtown/Civic Center,2018-10-28,168.66666666666669
1540,Downtown/Civic Center,2018-11-04,189.0
1541,Downtown/Civic Center,2018-11-11,228.0
1542,Downtown/Civic Center,2018-11-18,189.0
1543,Downtown/Civic Center,2018-11-25,165.0
1544,Downtown/Civic Center,2018-12-02,169.0
1545,Downtown/Civic Center,2018-12-09,150.0
1546,Downtown/Civic Center,2018-12-16,146.33333333333334
1547,Downtown/Civic Center,2018-12-23,140.0
1548,Downtown/Civic Center,2018-12-30,137.66666666666666
1549,Downtown/Civic Center,2019-01-06,199.0
1550,Downtown/Civic Center,2019-01-13,219.0
1551,Downtown/Civic Center,2019-01-20,195.0
1552,Downtown/Civic Center,2019-01-27,201.0
1553,Downtown/Civic Center,2019-02-03,189.0
1554,Downtown/Civic Center,2019-02-10,184.0
1555,Downtown/Civic Center,2019-02-17,183.33333333333334
1556,Downtown/Civic Center,2019-02-24,172.33333333333334
1557,Downtown/Civic Center,2019-03-03,144.0
1558,Downtown/Civic Center,2019-03-10,180.0
1559,Downtown/Civic Center,2019-03-17,185.0
1560,Downtown/Civic Center,2019-03-24,209.0
1561,Downtown/Civic Center,2019-03-31,186.66666666666666
1562,Downtown/Civic Center,2019-04-07,188.5
1563,Downtown/Civic Center,2019-04-14,233.0
1564,Downtown/Civic Center,2019-04-21,201.0
1565,Downtown/Civic Center,2019-04-28,190.0
1566,Downtown/Civic Center,2019-05-05,185.0
1567,Downtown/Civic Center,2019-05-12,193.0
1568,Downtown/Civic Center,2019-05-19,190.0
1569,Downtown/Civic Center,2019-05-26,196.25
1570,Downtown/Civic Center,2019-06-02,173.0
1571,Downtown/Civic Center,2019-06-09,235.0
1572,Downtown/Civic Center,2019-06-16,214.33333333333334
1573,Downtown/Civic Center,2019-06-23,225.0
1574,Downtown/Civic Center,2019-06-30,229.66666666666666
1575,Downtown/Civic Center,2019-07-07,205.0
1576,Downtown/Civic Center,2019-07-14,221.33333333333331
1577,Downtown/Civic Center,2019-07-21,220.0
1578,Downtown/Civic Center,2019-07-28,212.33333333333334
1579,Downtown/Civic Center,2019-08-04,217.33333333333331
1580,Downtown/Civic Center,2019-08-11,253.5
1581,Downtown/Civic Center,2019-08-18,235.0
1582,Downtown/Civic Center,2019-08-25,239.0
1583,Downtown/Civic Center,2019-09-01,228.5
1584,Downtown/Civic Center,2019-09-08,239.0
1585,Downtown/Civic Center,2019-09-15,253.0
1586,Downtown/Civic Center,2019-09-22,258.0
1587,Downtown/Civic Center,2019-09-29,239.0
1588,Downtown/Civic Center,2019-10-06,225.0
1589,Excelsior,2015-05-10,95.0
1590,Excelsior,2015-05-17,95.0
1591,Excelsior,2015-05-24,92.5
1592,Excelsior,2015-05-31,90.0
1593,Excelsior,2015-06-07,95.0
1594,Excelsior,2015-06-14,95.0
1595,Excelsior,2015-06-21,88.0
1596,Excelsior,2015-06-28,90.0
1597,Excelsior,2015-07-05,99.0
1598,Excelsior,2015-07-12,89.5
1599,Excelsior,2015-07-19,90.0
1600,Excelsior,2015-07-26,95.0
1601,Excelsior,2015-08-02,89.5
1602,Excelsior,2015-09-06,99.0
1603,Excelsior,2015-09-13,105.0
1604,Excelsior,2015-09-20,100.0
1605,Excelsior,2015-09-27,99.0
1606,Excelsior,2015-10-04,100.0
1607,Excelsior,2015-10-11,100.0
1608,Excelsior,2015-10-18,100.0
1609,Excelsior,2015-10-25,100.0
1610,Excelsior,2015-11-01,100.0
1611,Excelsior,2015-11-08,92.5
1612,Excelsior,2015-11-15,90.0
1613,Excelsior,2015-11-22,85.0
1614,Excelsior,2015-11-29,95.0
1615,Excelsior,2015-12-06,85.0
1616,Excelsior,2015-12-13,85.0
1617,Excelsior,2015-12-20,87.0
1618,Excelsior,2015-12-27,89.0
1619,Excelsior,2016-01-03,90.0
1620,Excelsior,2016-01-10,89.0
1621,Excelsior,2016-01-17,90.0
1622,Excelsior,2016-01-24,89.0
1623,Excelsior,2016-01-31,89.0
1624,Excelsior,2016-02-07,89.0
1625,Excelsior,2016-02-14,85.0
1626,Excelsior,2016-02-21,85.0
1627,Excelsior,2016-02-28,85.0
1628,Excelsior,2016-03-06,85.0
1629,Excelsior,2016-03-13,85.5
1630,Excelsior,2016-03-20,82.0
1631,Excelsior,2016-03-27,82.0
1632,Excelsior,2016-04-03,84.5
1633,Excelsior,2016-04-10,80.0
1634,Excelsior,2016-04-17,80.0
1635,Excelsior,2016-04-24,80.0
1636,Excelsior,2016-05-01,80.0
1637,Excelsior,2016-05-08,80.0
1638,Excelsior,2016-05-15,80.0
1639,Excelsior,2016-05-22,85.0
1640,Excelsior,2016-05-29,85.0
1641,Excelsior,2016-06-05,85.0
1642,Excelsior,2016-06-12,85.0
1643,Excelsior,2016-06-19,85.0
1644,Excelsior,2016-06-26,85.0
1645,Excelsior,2016-07-03,81.0
1646,Excelsior,2016-07-10,81.25
1647,Excelsior,2016-07-17,80.0
1648,Excelsior,2016-07-24,80.0
1649,Excelsior,2016-07-31,80.0
1650,Excelsior,2016-08-07,80.0
1651,Excelsior,2016-08-14,80.0
1652,Excelsior,2016-08-21,80.0
1653,Excelsior,2016-08-28,84.33333333333333
1654,Excelsior,2016-09-04,80.0
1655,Excelsior,2016-09-11,80.0
1656,Excelsior,2016-09-18,80.0
1657,Excelsior,2016-09-25,85.0
1658,Excelsior,2016-10-02,86.25
1659,Excelsior,2016-10-09,85.0
1660,Excelsior,2016-10-16,76.66666666666667
1661,Excelsior,2016-10-23,77.5
1662,Excelsior,2016-10-30,76.66666666666667
1663,Excelsior,2016-11-06,78.0
1664,Excelsior,2016-11-13,80.0
1665,Excelsior,2016-11-20,79.0
1666,Excelsior,2016-11-27,76.16666666666666
1667,Excelsior,2016-12-04,77.83333333333334
1668,Excelsior,2016-12-11,81.0
1669,Excelsior,2016-12-18,84.0
1670,Excelsior,2016-12-25,80.0
1671,Excelsior,2017-01-01,80.0
1672,Excelsior,2017-01-08,77.0
1673,Excelsior,2017-01-15,72.0
1674,Excelsior,2017-01-22,75.0
1675,Excelsior,2017-01-29,73.0
1676,Excelsior,2017-02-05,72.0
1677,Excelsior,2017-02-12,72.0
1678,Excelsior,2017-02-19,72.0
1679,Excelsior,2017-02-26,71.0
1680,Excelsior,2017-03-05,72.0
1681,Excelsior,2017-03-12,66.41666666666666
1682,Excelsior,2017-03-19,67.66666666666667
1683,Excelsior,2017-03-26,67.66666666666667
1684,Excelsior,2017-04-02,69.0
1685,Excelsior,2017-04-09,72.0
1686,Excelsior,2017-04-16,72.0
1687,Excelsior,2017-04-23,72.0
1688,Excelsior,2017-04-30,71.5
1689,Excelsior,2017-05-07,73.33333333333334
1690,Excelsior,2017-05-14,72.0
1691,Excelsior,2017-05-21,72.0
1692,Excelsior,2017-05-28,72.25
1693,Excelsior,2017-06-04,73.33333333333334
1694,Excelsior,2017-06-11,75.0
1695,Excelsior,2017-06-18,77.0
1696,Excelsior,2017-06-25,77.0
1697,Excelsior,2017-07-02,72.0
1698,Excelsior,2017-07-09,75.0
1699,Excelsior,2017-07-16,77.5
1700,Excelsior,2017-07-23,76.0
1701,Excelsior,2017-07-30,75.0
1702,Excelsior,2017-08-06,80.0
1703,Excelsior,2017-08-13,83.0
1704,Excelsior,2017-08-20,85.0
1705,Excelsior,2017-08-27,83.5
1706,Excelsior,2017-09-03,85.0
1707,Excelsior,2017-09-10,85.0
1708,Excelsior,2017-09-17,85.0
1709,Excelsior,2017-09-24,85.0
1710,Excelsior,2017-10-01,81.5
1711,Excelsior,2017-10-08,85.0
1712,Excelsior,2017-10-15,80.0
1713,Excelsior,2017-10-22,80.0
1714,Excelsior,2017-10-29,75.0
1715,Excelsior,2017-11-05,75.0
1716,Excelsior,2017-11-12,75.5
1717,Excelsior,2017-11-19,74.0
1718,Excelsior,2017-11-26,70.16666666666666
1719,Excelsior,2017-12-03,70.0
1720,Excelsior,2017-12-10,70.0
1721,Excelsior,2017-12-17,72.4
1722,Excelsior,2017-12-24,72.0
1723,Excelsior,2017-12-31,74.0
1724,Excelsior,2018-01-07,71.75
1725,Excelsior,2018-01-14,72.0
1726,Excelsior,2018-01-21,72.0
1727,Excelsior,2018-01-28,73.33333333333333
1728,Excelsior,2018-02-04,72.0
1729,Excelsior,2018-02-11,73.16666666666666
1730,Excelsior,2018-02-18,74.0
1731,Excelsior,2018-02-25,73.5
1732,Excelsior,2018-03-04,75.0
1733,Excelsior,2018-03-11,75.0
1734,Excelsior,2018-03-18,75.0
1735,Excelsior,2018-03-25,77.75
1736,Excelsior,2018-04-01,75.0
1737,Excelsior,2018-04-08,75.0
1738,Excelsior,2018-04-15,75.0
1739,Excelsior,2018-04-22,75.0
1740,Excelsior,2018-04-29,75.0
1741,Excelsior,2018-05-06,75.0
1742,Excelsior,2018-05-13,75.0
1743,Excelsior,2018-05-20,76.0
1744,Excelsior,2018-05-27,80.0
1745,Excelsior,2018-06-03,77.5
1746,Excelsior,2018-06-10,85.0
1747,Excelsior,2018-06-17,89.0
1748,Excelsior,2018-06-24,85.0
1749,Excelsior,2018-07-01,85.0
1750,Excelsior,2018-07-08,75.0
1751,Excelsior,2018-07-15,81.5
1752,Excelsior,2018-07-22,87.0
1753,Excelsior,2018-07-29,86.0
1754,Excelsior,2018-08-05,88.0
1755,Excelsior,2018-08-12,89.25
1756,Excelsior,2018-08-19,85.25
1757,Excelsior,2018-08-26,86.0
1758,Excelsior,2018-09-02,85.0
1759,Excelsior,2018-09-09,85.0
1760,Excelsior,2018-09-16,80.0
1761,Excelsior,2018-09-23,80.0
1762,Excelsior,2018-09-30,94.0
1763,Excelsior,2018-10-07,79.0
1764,Excelsior,2018-10-14,80.0
1765,Excelsior,2018-10-21,77.0
1766,Excelsior,2018-10-28,76.5
1767,Excelsior,2018-11-04,75.0
1768,Excelsior,2018-11-11,80.0
1769,Excelsior,2018-11-18,75.0
1770,Excelsior,2018-11-25,80.0
1771,Excelsior,2018-12-02,75.0
1772,Excelsior,2018-12-09,75.0
1773,Excelsior,2018-12-16,75.0
1774,Excelsior,2018-12-23,76.0
1775,Excelsior,2018-12-30,79.0
1776,Excelsior,2019-01-06,76.0
1777,Excelsior,2019-01-13,75.33333333333333
1778,Excelsior,2019-01-20,75.0
1779,Excelsior,2019-01-27,75.0
1780,Excelsior,2019-02-03,75.0
1781,Excelsior,2019-02-10,75.0
1782,Excelsior,2019-02-17,75.41666666666666
1783,Excelsior,2019-02-24,75.0
1784,Excelsior,2019-03-03,76.0
1785,Excelsior,2019-03-10,85.0
1786,Excelsior,2019-03-17,85.0
1787,Excelsior,2019-03-24,88.5
1788,Excelsior,2019-03-31,84.5
1789,Excelsior,2019-04-07,88.0
1790,Excelsior,2019-04-14,89.0
1791,Excelsior,2019-04-21,86.0
1792,Excelsior,2019-04-28,86.0
1793,Excelsior,2019-05-05,87.0
1794,Excelsior,2019-05-12,87.0
1795,Excelsior,2019-05-19,90.0
1796,Excelsior,2019-05-26,91.33333333333334
1797,Excelsior,2019-06-02,90.58333333333334
1798,Excelsior,2019-06-09,95.66666666666667
1799,Excelsior,2019-06-16,91.66666666666666
1800,Excelsior,2019-06-23,98.0
1801,Excelsior,2019-06-30,98.83333333333334
1802,Excelsior,2019-07-07,98.0
1803,Excelsior,2019-07-14,90.0
1804,Excelsior,2019-07-21,91.83333333333334
1805,Excelsior,2019-07-28,92.5
1806,Excelsior,2019-08-04,96.0
1807,Excelsior,2019-08-11,97.25
1808,Excelsior,2019-08-18,100.0
1809,Excelsior,2019-08-25,95.0
1810,Excelsior,2019-09-01,100.0
1811,Excelsior,2019-09-08,100.0
1812,Excelsior,2019-09-15,98.0
1813,Excelsior,2019-09-22,100.0
1814,Excelsior,2019-09-29,91.5
1815,Excelsior,2019-10-06,89.0
1816,Financial District,2015-05-10,168.0
1817,Financial District,2015-05-17,139.5
1818,Financial District,2015-05-24,140.0
1819,Financial District,2015-05-31,167.0
1820,Financial District,2015-06-07,165.0
1821,Financial District,2015-06-14,167.0
1822,Financial District,2015-06-21,165.0
1823,Financial District,2015-06-28,140.0
1824,Financial District,2015-07-05,140.0
1825,Financial District,2015-07-12,165.0
1826,Financial District,2015-07-19,165.0
1827,Financial District,2015-07-26,168.0
1828,Financial District,2015-08-02,166.5
1829,Financial District,2015-09-06,174.5
1830,Financial District,2015-09-13,160.0
1831,Financial District,2015-09-20,165.0
1832,Financial District,2015-09-27,160.0
1833,Financial District,2015-10-04,160.0
1834,Financial District,2015-10-11,160.0
1835,Financial District,2015-10-18,160.0
1836,Financial District,2015-10-25,160.0
1837,Financial District,2015-11-01,160.0
1838,Financial District,2015-11-08,165.0
1839,Financial District,2015-11-15,165.0
1840,Financial District,2015-11-22,161.5
1841,Financial District,2015-11-29,164.0
1842,Financial District,2015-12-06,161.5
1843,Financial District,2015-12-13,155.0
1844,Financial District,2015-12-20,159.0
1845,Financial District,2015-12-27,159.0
1846,Financial District,2016-01-03,160.0
1847,Financial District,2016-01-10,160.0
1848,Financial District,2016-01-17,155.0
1849,Financial District,2016-01-24,160.0
1850,Financial District,2016-01-31,150.0
1851,Financial District,2016-02-07,169.0
1852,Financial District,2016-02-14,150.0
1853,Financial District,2016-02-21,149.0
1854,Financial District,2016-02-28,149.5
1855,Financial District,2016-03-06,130.0
1856,Financial District,2016-03-13,150.0
1857,Financial District,2016-03-20,150.0
1858,Financial District,2016-03-27,150.0
1859,Financial District,2016-04-03,150.0
1860,Financial District,2016-04-10,140.0
1861,Financial District,2016-04-17,140.0
1862,Financial District,2016-04-24,140.0
1863,Financial District,2016-05-01,150.0
1864,Financial District,2016-05-08,156.0
1865,Financial District,2016-05-15,159.0
1866,Financial District,2016-05-22,159.0
1867,Financial District,2016-05-29,159.0
1868,Financial District,2016-06-05,159.0
1869,Financial District,2016-06-12,149.0
1870,Financial District,2016-06-19,174.0
1871,Financial District,2016-06-26,160.66666666666666
1872,Financial District,2016-07-03,160.0
1873,Financial District,2016-07-10,176.5
1874,Financial District,2016-07-17,162.0
1875,Financial District,2016-07-24,160.75
1876,Financial District,2016-07-31,167.25
1877,Financial District,2016-08-07,192.5
1878,Financial District,2016-08-14,171.5
1879,Financial District,2016-08-21,166.5
1880,Financial District,2016-08-28,190.0
1881,Financial District,2016-09-04,190.0
1882,Financial District,2016-09-11,182.33333333333334
1883,Financial District,2016-09-18,185.0
1884,Financial District,2016-09-25,190.5
1885,Financial District,2016-10-02,190.0
1886,Financial District,2016-10-09,190.0
1887,Financial District,2016-10-16,152.0
1888,Financial District,2016-10-23,154.0
1889,Financial District,2016-10-30,138.5
1890,Financial District,2016-11-06,135.0
1891,Financial District,2016-11-13,135.0
1892,Financial District,2016-11-20,139.0
1893,Financial District,2016-11-27,135.0
1894,Financial District,2016-12-04,135.0
1895,Financial District,2016-12-11,135.0
1896,Financial District,2016-12-18,135.0
1897,Financial District,2016-12-25,130.0
1898,Financial District,2017-01-01,135.0
1899,Financial District,2017-01-08,127.5
1900,Financial District,2017-01-15,129.0
1901,Financial District,2017-01-22,126.0
1902,Financial District,2017-01-29,121.0
1903,Financial District,2017-02-05,113.0
1904,Financial District,2017-02-12,115.0
1905,Financial District,2017-02-19,115.0
1906,Financial District,2017-02-26,116.0
1907,Financial District,2017-03-05,124.08333333333334
1908,Financial District,2017-03-12,120.0
1909,Financial District,2017-03-19,120.0
1910,Financial District,2017-03-26,114.0
1911,Financial District,2017-04-02,124.0
1912,Financial District,2017-04-09,138.75
1913,Financial District,2017-04-16,131.0
1914,Financial District,2017-04-23,130.5
1915,Financial District,2017-04-30,131.5
1916,Financial District,2017-05-07,139.0
1917,Financial District,2017-05-14,139.0
1918,Financial District,2017-05-21,146.25
1919,Financial District,2017-05-28,139.0
1920,Financial District,2017-06-04,150.0
1921,Financial District,2017-06-11,141.5
1922,Financial District,2017-06-18,150.0
1923,Financial District,2017-06-25,150.0
1924,Financial District,2017-07-02,150.0
1925,Financial District,2017-07-09,150.0
1926,Financial District,2017-07-16,150.0
1927,Financial District,2017-07-23,150.0
1928,Financial District,2017-07-30,150.0
1929,Financial District,2017-08-06,150.0
1930,Financial District,2017-08-13,150.0
1931,Financial District,2017-08-20,150.0
1932,Financial District,2017-08-27,150.0
1933,Financial District,2017-09-03,162.0
1934,Financial District,2017-09-10,161.0
1935,Financial District,2017-09-17,162.0
1936,Financial District,2017-09-24,161.5
1937,Financial District,2017-10-01,162.0
1938,Financial District,2017-10-08,168.66666666666666
1939,Financial District,2017-10-15,160.0
1940,Financial District,2017-10-22,160.0
1941,Financial District,2017-10-29,150.0
1942,Financial District,2017-11-05,158.33333333333334
1943,Financial District,2017-11-12,168.0
1944,Financial District,2017-11-19,162.0
1945,Financial District,2017-11-26,156.0
1946,Financial District,2017-12-03,151.375
1947,Financial District,2017-12-10,150.0
1948,Financial District,2017-12-17,147.2
1949,Financial District,2017-12-24,138.25
1950,Financial District,2017-12-31,135.0
1951,Financial District,2018-01-07,137.5
1952,Financial District,2018-01-14,137.5
1953,Financial District,2018-01-21,125.0
1954,Financial District,2018-01-28,124.33333333333333
1955,Financial District,2018-02-04,125.25
1956,Financial District,2018-02-11,125.0
1957,Financial District,2018-02-18,125.0
1958,Financial District,2018-02-25,125.0
1959,Financial District,2018-03-04,125.0
1960,Financial District,2018-03-11,134.16666666666669
1961,Financial District,2018-03-18,137.08333333333331
1962,Financial District,2018-03-25,160.0
1963,Financial District,2018-04-01,133.33333333333334
1964,Financial District,2018-04-08,140.0
1965,Financial District,2018-04-15,139.33333333333331
1966,Financial District,2018-04-22,155.0
1967,Financial District,2018-04-29,150.0
1968,Financial District,2018-05-06,150.0
1969,Financial District,2018-05-13,127.5
1970,Financial District,2018-05-20,150.66666666666666
1971,Financial District,2018-05-27,133.75
1972,Financial District,2018-06-03,137.0
1973,Financial District,2018-06-10,157.0
1974,Financial District,2018-06-17,157.5
1975,Financial District,2018-06-24,131.0
1976,Financial District,2018-07-01,150.5
1977,Financial District,2018-07-08,136.0
1978,Financial District,2018-07-15,160.0
1979,Financial District,2018-07-22,153.0
1980,Financial District,2018-07-29,154.0
1981,Financial District,2018-08-05,150.5
1982,Financial District,2018-08-12,154.5
1983,Financial District,2018-08-19,185.0
1984,Financial District,2018-08-26,185.0
1985,Financial District,2018-09-02,185.0
1986,Financial District,2018-09-09,185.0
1987,Financial District,2018-09-16,185.0
1988,Financial District,2018-09-23,185.0
1989,Financial District,2018-09-30,185.0
1990,Financial District,2018-10-07,186.33333333333334
1991,Financial District,2018-10-14,188.0
1992,Financial District,2018-10-21,185.0
1993,Financial District,2018-10-28,185.0
1994,Financial District,2018-11-04,185.0
1995,Financial District,2018-11-11,185.0
1996,Financial District,2018-11-18,185.0
1997,Financial District,2018-11-25,175.0
1998,Financial District,2018-12-02,180.0
1999,Financial District,2018-12-09,170.0
2000,Financial District,2018-12-16,168.33333333333334
2001,Financial District,2018-12-23,168.33333333333334
2002,Financial District,2018-12-30,168.33333333333334
2003,Financial District,2019-01-06,185.0
2004,Financial District,2019-01-13,170.0
2005,Financial District,2019-01-20,170.0
2006,Financial District,2019-01-27,168.33333333333334
2007,Financial District,2019-02-03,170.0
2008,Financial District,2019-02-10,185.0
2009,Financial District,2019-02-17,185.0
2010,Financial District,2019-02-24,170.0
2011,Financial District,2019-03-03,170.0
2012,Financial District,2019-03-10,180.0
2013,Financial District,2019-03-17,185.0
2014,Financial District,2019-03-24,186.58333333333331
2015,Financial District,2019-03-31,185.0
2016,Financial District,2019-04-07,185.0
2017,Financial District,2019-04-14,186.0
2018,Financial District,2019-04-21,188.0
2019,Financial District,2019-04-28,185.25
2020,Financial District,2019-05-05,185.0
2021,Financial District,2019-05-12,185.0
2022,Financial District,2019-05-19,185.0
2023,Financial District,2019-05-26,185.0
2024,Financial District,2019-06-02,185.0
2025,Financial District,2019-06-09,190.0
2026,Financial District,2019-06-16,189.66666666666666
2027,Financial District,2019-06-23,182.0
2028,Financial District,2019-06-30,175.0
2029,Financial District,2019-07-07,180.0
2030,Financial District,2019-07-14,182.5
2031,Financial District,2019-07-21,170.0
2032,Financial District,2019-07-28,180.0
2033,Financial District,2019-08-04,185.0
2034,Financial District,2019-08-11,185.0
2035,Financial District,2019-08-18,185.0
2036,Financial District,2019-08-25,185.0
2037,Financial District,2019-09-01,185.0
2038,Financial District,2019-09-08,250.0
2039,Financial District,2019-09-15,185.0
2040,Financial District,2019-09-22,185.0
2041,Financial District,2019-09-29,185.0
2042,Financial District,2019-10-06,185.0
2043,Glen Park,2015-05-10,135.0
2044,Glen Park,2015-05-17,120.0
2045,Glen Park,2015-05-24,135.0
2046,Glen Park,2015-05-31,106.5
2047,Glen Park,2015-06-07,132.0
2048,Glen Park,2015-06-14,135.0
2049,Glen Park,2015-06-21,117.0
2050,Glen Park,2015-06-28,135.0
2051,Glen Park,2015-07-05,118.5
2052,Glen Park,2015-07-12,119.0
2053,Glen Park,2015-07-19,130.0
2054,Glen Park,2015-07-26,135.0
2055,Glen Park,2015-08-02,135.0
2056,Glen Park,2015-09-06,124.0
2057,Glen Park,2015-09-13,110.0
2058,Glen Park,2015-09-20,152.0
2059,Glen Park,2015-09-27,135.0
2060,Glen Park,2015-10-04,135.0
2061,Glen Park,2015-10-11,135.0
2062,Glen Park,2015-10-18,135.0
2063,Glen Park,2015-10-25,107.0
2064,Glen Park,2015-11-01,119.0
2065,Glen Park,2015-11-08,105.0
2066,Glen Park,2015-11-15,105.0
2067,Glen Park,2015-11-22,105.0
2068,Glen Park,2015-11-29,105.0
2069,Glen Park,2015-12-06,112.5
2070,Glen Park,2015-12-13,105.0
2071,Glen Park,2015-12-20,122.0
2072,Glen Park,2015-12-27,105.0
2073,Glen Park,2016-01-03,120.0
2074,Glen Park,2016-01-10,105.0
2075,Glen Park,2016-01-17,122.5
2076,Glen Park,2016-01-24,105.0
2077,Glen Park,2016-01-31,121.0
2078,Glen Park,2016-02-07,135.0
2079,Glen Park,2016-02-14,135.0
2080,Glen Park,2016-02-21,114.0
2081,Glen Park,2016-02-28,114.0
2082,Glen Park,2016-03-06,135.0
2083,Glen Park,2016-03-13,125.0
2084,Glen Park,2016-03-20,125.0
2085,Glen Park,2016-03-27,135.0
2086,Glen Park,2016-04-03,135.0
2087,Glen Park,2016-04-10,120.0
2088,Glen Park,2016-04-17,100.0
2089,Glen Park,2016-04-24,100.0
2090,Glen Park,2016-05-01,116.0
2091,Glen Park,2016-05-08,135.0
2092,Glen Park,2016-05-15,150.0
2093,Glen Park,2016-05-22,150.0
2094,Glen Park,2016-05-29,150.0
2095,Glen Park,2016-06-05,135.0
2096,Glen Park,2016-06-12,135.0
2097,Glen Park,2016-06-19,135.0
2098,Glen Park,2016-06-26,135.0
2099,Glen Park,2016-07-03,145.0
2100,Glen Park,2016-07-10,165.0
2101,Glen Park,2016-07-17,135.0
2102,Glen Park,2016-07-24,135.0
2103,Glen Park,2016-07-31,135.0
2104,Glen Park,2016-08-07,113.0
2105,Glen Park,2016-08-14,115.0
2106,Glen Park,2016-08-21,106.0
2107,Glen Park,2016-08-28,115.0
2108,Glen Park,2016-09-04,108.0
2109,Glen Park,2016-09-11,112.0
2110,Glen Park,2016-09-18,150.0
2111,Glen Park,2016-09-25,160.0
2112,Glen Park,2016-10-02,167.66666666666666
2113,Glen Park,2016-10-09,175.0
2114,Glen Park,2016-10-16,113.0
2115,Glen Park,2016-10-23,119.0
2116,Glen Park,2016-10-30,113.0
2117,Glen Park,2016-11-06,110.0
2118,Glen Park,2016-11-13,108.5
2119,Glen Park,2016-11-20,108.0
2120,Glen Park,2016-11-27,108.0
2121,Glen Park,2016-12-04,108.0
2122,Glen Park,2016-12-11,106.0
2123,Glen Park,2016-12-18,108.0
2124,Glen Park,2016-12-25,102.5
2125,Glen Park,2017-01-01,109.0
2126,Glen Park,2017-01-08,120.0
2127,Glen Park,2017-01-15,120.0
2128,Glen Park,2017-01-22,120.0
2129,Glen Park,2017-01-29,120.0
2130,Glen Park,2017-02-05,110.0
2131,Glen Park,2017-02-12,110.0
2132,Glen Park,2017-02-19,120.0
2133,Glen Park,2017-02-26,120.0
2134,Glen Park,2017-03-05,120.0
2135,Glen Park,2017-03-12,120.0
2136,Glen Park,2017-03-19,115.0
2137,Glen Park,2017-03-26,120.0
2138,Glen Park,2017-04-02,111.16666666666666
2139,Glen Park,2017-04-09,120.0
2140,Glen Park,2017-04-16,122.0
2141,Glen Park,2017-04-23,120.0
2142,Glen Park,2017-04-30,120.0
2143,Glen Park,2017-05-07,120.0
2144,Glen Park,2017-05-14,111.66666666666667
2145,Glen Park,2017-05-21,108.0
2146,Glen Park,2017-05-28,108.0
2147,Glen Park,2017-06-04,109.16666666666666
2148,Glen Park,2017-06-11,118.33333333333333
2149,Glen Park,2017-06-18,108.0
2150,Glen Park,2017-06-25,117.91666666666666
2151,Glen Park,2017-07-02,120.0
2152,Glen Park,2017-07-09,111.66666666666667
