,post_cum_y,preds,post_preds,post_preds_lower,post_preds_upper,preds_lower,preds_upper,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2017-11-12,131.2990014412188,129.85057864871862,129.85057864871862,121.6762497615714,138.02490753586585,121.6762497615714,138.02490753586585,129.85057864871862,121.80073679483131,138.29633993558735,1.4484227925001676,-6.725906094647058,9.622751679647394,1.4484227925001676,-6.997338494368562,9.498264646387485
2017-11-19,251.30731563003843,124.77371509163113,124.77371509163113,116.59734811459592,132.95008206866632,116.59734811459592,132.95008206866632,254.62429374034974,243.3660432255599,266.36217360066945,-4.765400902811493,-12.94176787984668,3.4109660742237224,-3.316978110311325,-15.054857970631042,7.941272404478537
2017-11-26,371.0347470549535,125.6612060334828,125.6612060334828,117.48280147445944,133.83961059250615,117.48280147445944,133.83961059250615,380.28549977383256,366.11350999014303,394.34200840714567,-5.933774608567674,-14.112179167591023,2.244629950455689,-9.250752718879,-23.307261352192164,4.921237064810529
2017-12-03,490.0037977131106,122.78189889388064,122.78189889388064,114.60145726038944,130.96234052737182,114.60145726038944,130.96234052737182,503.0673986677132,486.36733678335423,519.7900558832766,-3.8128482357235782,-11.993289869214763,4.367593397767621,-13.063600954602578,-29.786258170166104,3.6364609297564
2017-12-10,607.6171106242078,120.94267054979828,120.94267054979828,112.76019234898048,129.12514875061606,112.76019234898048,129.12514875061606,624.0100692175115,604.9499842738161,644.4360615205343,-3.329357638701083,-11.511835839518866,4.853120562116715,-16.39295859330366,-36.81895089632649,2.6671263503917473
2017-12-17,724.210900675684,119.04361654671999,119.04361654671999,110.85910228533828,127.2281308081017,110.85910228533828,127.2281308081017,743.0536857642314,722.8761947756518,763.9189408512839,-2.449826495243869,-10.634340756625576,5.734687766137839,-18.84278508854753,-39.70804017560006,1.334705900032062
2017-12-24,841.677082782561,120.87361957877765,120.87361957877765,112.68706976321658,129.0601693943387,112.68706976321658,129.0601693943387,863.927305343009,840.710284397926,887.7981614902869,-3.40743747190065,-11.593987287461687,4.779112343660415,-22.25022256044818,-46.121078707725935,0.9667983846350209
2017-12-31,962.7924243377082,122.37608846293739,122.37608846293739,114.18750359920392,130.56467332667086,114.18750359920392,130.56467332667086,986.3033938059464,961.898564208109,1012.4035053736274,-1.2607469077901783,-9.449331771523646,6.927837955943289,-23.510969468238358,-49.61108103591928,0.8938601295993029
2018-01-07,1082.493282457688,114.83431745366352,114.83431745366352,106.64369804738739,123.02493685993964,106.64369804738739,123.02493685993964,1101.13771125961,1074.640989724463,1128.4742704942598,4.866540666316396,-3.324078739959731,13.057160072592524,-18.64442880192196,-45.98098803657164,7.852292733225164
2018-01-14,1202.3071430913838,111.90749068446044,111.90749068446044,103.71483724089472,120.10014412802616,103.71483724089472,120.10014412802616,1213.0452019440704,1185.0340340475107,1241.76599378672,7.906369949235241,-0.2862834943304762,16.09902339280096,-10.73805885268672,-39.45885069533654,17.273109043873156
2018-01-21,1319.452670493634,111.54354653416587,111.54354653416587,103.34885955818739,119.73823351014435,103.34885955818739,119.73823351014435,1324.5887484782363,1293.0745094836607,1355.376844578428,5.601980868084496,-2.5927061078939886,13.79666784406298,-5.136077984602224,-35.92417408479414,26.378161009973596
