,ds,yhat,yhat_lower,yhat_upper
161,2018-06-10,117.54880599547464,113.57930120252198,121.50968049215629
162,2018-06-17,118.21400727021519,114.10147528344314,122.45510041558262
163,2018-06-24,118.98189189748828,114.80028067214654,123.1714741279582
164,2018-07-01,117.86462117232006,113.36078160478415,122.19171271255041
165,2018-07-08,118.18555325193674,113.46682779151722,122.95703657290915
166,2018-07-15,115.25056317110892,110.32951126845134,120.1408235827246
167,2018-07-22,116.62306505907934,111.79667298794425,121.65299111579536
168,2018-07-29,117.95069008833447,112.5697981133625,123.03301519221039
169,2018-08-05,120.22349014497887,114.99576137773396,125.71007573161224
170,2018-08-12,127.48116329554075,121.82103594686629,132.92413568810068
171,2018-08-19,122.41309824994443,117.19007131728549,128.22657202409766
172,2018-08-26,121.28672246576778,115.81964011431512,127.33305959190592
173,2018-09-02,120.91840638706542,115.2637933203175,126.89794239967156
174,2018-09-09,124.10748325041486,118.57293715259387,129.7957697761657
175,2018-09-16,122.58694513496675,116.65117426652778,128.34515451884616
176,2018-09-23,121.21438641840044,115.00367771159121,127.63479960389688
177,2018-09-30,124.82924387599046,118.59505607493027,131.28537686636184
178,2018-10-07,119.0623712206399,113.04675833522981,125.5371302512228
179,2018-10-14,116.58347080507873,110.24759334487108,123.56087221651259
180,2018-10-21,116.21612728467382,109.65215288949943,123.00869083098168
181,2018-10-28,113.58755042597194,106.7701024989883,121.03558399814627
182,2018-11-04,111.64626612708489,104.72057749984793,119.37145018331353
183,2018-11-11,111.5840868905646,104.27040816592928,119.35873504626701
184,2018-11-18,110.45094049636296,102.9129338997888,117.96563729231981
185,2018-11-25,107.51184943948464,99.76548638924976,115.40354721895675
186,2018-12-02,104.30046152235899,96.11601148496233,112.31269059818644
187,2018-12-09,105.34351026591705,97.17108978296012,113.93683311465524
188,2018-12-16,103.62663836694242,95.07997270453309,112.05819401960733
189,2018-12-23,104.24034776681005,96.11603119734289,112.67223717609315
190,2018-12-30,103.05901972696823,94.05420371684654,111.6574724998157
191,2019-01-06,102.48964421514664,93.76592754929743,111.69128768524702
192,2019-01-13,99.92545032064815,90.945694013013,109.43665514965804
193,2019-01-20,101.23242245939048,92.05583821312626,110.80874712802114
194,2019-01-27,102.43658486311061,92.49717550985822,112.43166909422753
195,2019-02-03,104.12115008430105,93.96243760588212,114.11567115515038
196,2019-02-10,106.24954918541911,96.192903531794,116.51683533403454
197,2019-02-17,104.69587238418879,94.30750346338374,114.94176249506583
198,2019-02-24,102.50424091065675,91.81261590541607,113.54943276031544
199,2019-03-03,101.99494255092938,91.56099199966393,113.18471125534938
200,2019-03-10,106.54729272607847,95.02433808617472,118.04397656840831
201,2019-03-17,107.11275571803306,95.78065705293527,118.86702306163922
202,2019-03-24,108.66190345255673,96.93693999468438,119.87614777182736
203,2019-03-31,107.68355391574951,95.9854372970508,119.76660648176937
204,2019-04-07,107.69768401521142,95.52031832861155,119.35906475443808
205,2019-04-14,106.88345075795618,94.64965524643902,119.33347209199408
206,2019-04-21,108.29114049747332,95.62483871801935,120.75588369431853
207,2019-04-28,108.51103135208028,95.61562507911509,121.0477358306562
208,2019-05-05,109.78158433625389,97.03388460227251,122.72429399255724
209,2019-05-12,114.26240175002961,101.67858087787152,127.1615663354746
210,2019-05-19,115.59010111809353,101.73974537607856,128.87069331024674
