,ds,yhat,yhat_lower,yhat_upper
87,2017-05-14,109.10893963134242,107.13318200339457,111.14214239467029
88,2017-05-21,110.33549463131382,108.25942726534103,112.44696166849978
89,2017-05-28,110.06600408291727,108.07237026030883,111.98153271671532
90,2017-06-04,110.8355195033069,108.87495579465626,112.98162936295915
91,2017-06-11,110.10031636556891,107.93089938951812,112.1589196540954
92,2017-06-18,112.27803677183101,110.4506567985682,114.39985010031958
93,2017-06-25,113.25129489234342,111.27330035571521,115.34518587053437
94,2017-07-02,113.74672210032072,111.73576948327737,115.74078376403696
95,2017-07-09,114.55340281013888,112.45928163394228,116.79758853200967
96,2017-07-16,114.97939750137823,112.89835070289539,116.90767391769833
97,2017-07-23,115.78682083396762,113.68575033046328,117.86391929084225
98,2017-07-30,115.91342502359957,113.88447669743276,118.0269627657024
99,2017-08-06,118.75237295729316,116.73908058286224,120.63062745323079
100,2017-08-13,119.69787769964881,117.55677898020235,121.72612959841199
101,2017-08-20,115.38344680170832,113.36725777913155,117.34947969839638
102,2017-08-27,115.27475754781817,113.20252104205933,117.23631414888052
103,2017-09-03,116.18243065661214,114.10745352047928,118.2217632921839
104,2017-09-10,115.52514111595454,113.48631329683789,117.56174655901995
105,2017-09-17,116.55502359711043,114.39109285747682,118.44863087937244
106,2017-09-24,115.6430032358233,113.55218246405528,117.73433578001132
107,2017-10-01,115.79794194856427,113.7145462730031,117.73368955313258
108,2017-10-08,115.95552529201973,113.80840751817021,118.07156290508324
109,2017-10-15,113.14827616371366,111.01666238460072,115.27453427976866
110,2017-10-22,112.50808757396169,110.46674721710671,114.61133140498984
111,2017-10-29,111.09400955602075,109.16635183000308,113.0130973857962
112,2017-11-05,109.03517672353198,106.98782143514887,111.09157667715186
113,2017-11-12,110.75167227730253,108.58968726146438,112.94838244361885
114,2017-11-19,106.06541346085854,104.11201175607697,108.06363212984155
115,2017-11-26,105.83334882403751,103.74398173864049,107.81768049640856
116,2017-12-03,102.72003756354061,100.76458480553512,104.86726689932277
117,2017-12-10,99.67233231185195,97.54165412137684,101.73525245689571
118,2017-12-17,99.81081982537064,97.76439395532606,101.90486961447587
119,2017-12-24,99.8426885816719,97.82183955858427,101.8194679792245
120,2017-12-31,101.7220243055069,99.69945978965745,103.74493941619463
121,2018-01-07,102.98157397725254,100.93369026407971,105.18814602913726
122,2018-01-14,101.28122761941633,99.20478778878649,103.36050739695
123,2018-01-21,100.99907668336805,99.04900886818379,103.17162013884696
124,2018-01-28,99.93396265577474,97.872103217139,101.99612418347078
125,2018-02-04,102.78223336004602,100.72135611314668,104.96983380577788
126,2018-02-11,102.22961698036781,100.2805551104008,104.27885271908455
127,2018-02-18,99.08202174649283,96.95615208268941,101.22318690829339
128,2018-02-25,99.11219495578337,97.04149605735996,101.23603519074562
129,2018-03-04,100.6048280665926,98.6016729293113,102.75509155636804
130,2018-03-11,101.24499076654047,99.18633289078407,103.30767251246469
131,2018-03-18,102.55940111971086,100.41905012439412,104.54752341030208
132,2018-03-25,101.03860147002814,98.92117463183565,103.04721678203343
133,2018-04-01,102.07767116368412,100.05064380502164,104.13870872591241
134,2018-04-08,104.19064017490373,102.09658827686827,106.31062333245396
135,2018-04-15,101.44937745066687,99.35757727674302,103.69162001205997
136,2018-04-22,102.58286181860049,100.52751515114522,104.65098750960519
137,2018-04-29,102.66884483662912,100.44199156209699,104.95461528364785
138,2018-05-06,104.17935586753366,101.9903480572983,106.29597313847708
139,2018-05-13,107.54416372233405,105.3147341419768,109.66236029677871
