,ds,yhat,yhat_lower,yhat_upper
160,2018-09-30,66.57598685581497,64.99490287607748,68.23166691492438
161,2018-10-07,65.41023180414896,63.7740227153937,66.96667930975913
162,2018-10-14,65.82891058010266,64.10834433978494,67.50548492879844
163,2018-10-21,66.81178638128713,65.2302598043911,68.43488911852413
164,2018-10-28,65.67182574923568,64.01015152609,67.4545259706372
165,2018-11-04,64.39485193260457,62.754973370181226,66.10072502866794
166,2018-11-11,64.68990609512153,62.97908052101322,66.36713247629619
167,2018-11-18,64.71823255686819,63.026535539758804,66.53468479794196
168,2018-11-25,63.923236745102976,62.17526308478209,65.73092369268103
169,2018-12-02,64.55246093044812,62.79223121635462,66.43006625401895
170,2018-12-09,62.772540279028995,60.99532514698463,64.50607632683953
171,2018-12-16,60.09496630094779,58.39251372603777,61.85621287018922
172,2018-12-23,62.537692233016806,60.80690784505521,64.38707452722971
173,2018-12-30,64.02750486302097,62.14536703032681,65.78759207906678
174,2019-01-06,60.490115666471645,58.652762874911026,62.42674644035024
175,2019-01-13,59.33618716157869,57.41370620611169,61.30442169779293
176,2019-01-20,61.35529463424508,59.414013065144495,63.320453405729495
177,2019-01-27,60.61041457543113,58.67970420004647,62.611337354258225
178,2019-02-03,59.02246101105898,57.126511754954095,60.95098004310456
179,2019-02-10,59.21247937849225,57.168145840275535,61.125123986376316
180,2019-02-17,59.647607782256884,57.73955695649311,61.57667479326463
181,2019-02-24,58.94687204587004,56.91841941260658,60.95072177573995
182,2019-03-03,59.108311883315345,57.0170326333931,61.227437552735815
183,2019-03-10,59.85452540889263,57.86187716738291,61.94151392284753
184,2019-03-17,60.51195389823804,58.50457657120012,62.58292695683539
185,2019-03-24,61.76643543384077,59.573485391395025,63.91751674202182
186,2019-03-31,61.733758716731444,59.721725830525244,63.94040323863458
187,2019-04-07,60.08835539596439,57.96484734978574,62.17906081404632
188,2019-04-14,59.970635881735824,57.78935901538571,62.126933669745476
189,2019-04-21,61.03453440207553,58.905958546796995,63.18161495802251
190,2019-04-28,59.94048839810165,57.78552229594312,62.13844757008616
191,2019-05-05,59.7170124469577,57.447816674422285,61.9995423418602
192,2019-05-12,61.352177073278945,59.016897548088174,63.952466405350066
193,2019-05-19,61.48817506238349,59.15432425552417,63.70198625157626
194,2019-05-26,61.13345202026613,58.77937616363333,63.47935042561068
195,2019-06-02,63.208079529571904,60.92830734925698,65.60542842602935
196,2019-06-09,64.91325139251921,62.44765048259228,67.38291238992622
197,2019-06-16,65.57597428483167,63.230617541099605,68.08171764244193
198,2019-06-23,66.4535660799914,64.04038608488027,68.92683884535896
199,2019-06-30,65.87092338687864,63.321142741961694,68.34516884576887
